PageURL,Type,variable,value
www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/apply-visitor-visa.html,Immigration,3.1.2017,0
www.canada.ca/en/services/benefits/publicpensions/cpp.html,Benefits,3.1.2017,258322
www.canada.ca/en/revenue-agency/services/e-services/payment-save-time-pay-online.html,Taxes,3.1.2017,0
www.canada.ca/en/revenue-agency/services/e-services/e-services-individuals/mycra.html,Taxes,3.1.2017,0
www.canada.ca/en/revenue-agency/services/make-a-payment-canada-revenue-agency.html,Taxes,3.1.2017,0
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/portal/page/portal/msca/private/faces/oracle/webcenter/portalapp/pages/message-centre.jspx,Employment and Social Development ,3.1.2017,0
www.canada.ca/en/employment-social-development/corporate/contact/ei-individual.html,Employment and Social Development ,3.1.2017,147920
www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada/express-entry/works.html,Immigration,3.1.2017,0
www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-canadian-citizenship-adults.html,Immigration,3.1.2017,0
www1.canada.ca/fr/deconnexion/mdsc.html,Employment and Social Development ,3.1.2017,17914
www.canada.ca/en/services/benefits/publicpensions/cpp/cpp-benefit/amount.html,Benefits,3.1.2017,210983
www.canada.ca/en/services/taxes/gsthst.html,Taxes,3.1.2017,30744
search-recherche.gc.ca/rGs/s_r,Canada.Ca Search,3.1.2017,0
www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/guide-5256-applying-visitor-visa-temporary-resident-visa.html,Immigration,3.1.2017,0
www.canada.ca/fr/services/prestations/ae/assurance-emploi-reguliere.html,Employment and Social Development ,3.1.2017,211909
www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada/express-entry/become-candidate/eligibility/find-national-occupation-code.html,Immigration,3.1.2017,0
www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada/express-entry/eligibility/find-national-occupation-code.html,Immigration,3.1.2017,0
www.canada.ca/fr/sr.html,Canada.Ca Home Page,3.1.2017,182465
www.canada.ca/en/revenue-agency/services/child-family-benefits/benefit-payment-dates.html,Taxes,3.1.2017,0
www.canada.ca/en/services/benefits/ei/ei-apply-online.html,Benefits,3.1.2017,195080
www.canada.ca/en/services/benefits/ei/ei-regular-benefit/eligibility.html,Benefits,3.1.2017,117752
www.canada.ca/en/immigration-refugees-citizenship/services/canadian-citizenship.html,Immigration,3.1.2017,0
www.canada.ca/en/immigration-refugees-citizenship/corporate/contact-ircc.html,Immigration,3.1.2017,0
www.canada.ca/en/services/benefits/publicpensions/cpp/old-age-security.html,Benefits,3.1.2017,182195
www.canada.ca/en/immigration-refugees-citizenship/services/canadian-passports.html,Immigration,3.1.2017,0
www.canada.ca/en/employment-social-development.html,Employment and Social Development ,3.1.2017,150623
www.canada.ca/en/revenue-agency.html,Taxes,4.1.2017,70453
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/portal/page/portal/msca/private/faces/oracle/webcenter/portalapp/pages/home.jspx,Employment and Social Development ,4.1.2017,0
www.canada.ca/en/revenue-agency/services/e-services/e-services-individuals/account-individuals.html,Taxes,4.1.2017,0
www.canada.ca/en/employment-social-development/services/my-account/access.html,Employment and Social Development ,4.1.2017,2840830
www.canada.ca/en/immigration-refugees-citizenship/services/application/account.html,Immigration,4.1.2017,0
www.canada.ca/en/employment-social-development/services/my-account.html,Employment and Social Development ,4.1.2017,2400207
www.canada.ca/en/services/immigration-citizenship.html,Immigration,4.1.2017,0
www.canada.ca/en.html,Canada.Ca Home Page,4.1.2017,1579764
www.canada.ca/en/employment-social-development/corporate/portfolio/service-canada.html,Employment and Social Development ,4.1.2017,1806237
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/portal/page/portal/msca/private/faces/oracle/webcenter/portalapp/pages/ei-correspondence.jspx,Employment and Social Development ,4.1.2017,0
www.canada.ca/en/services/benefits/ei/ei-internet-reporting.html,Benefits,4.1.2017,1250290
www.canada.ca/en/revenue-agency/services/e-services/represent-a-client.html,Taxes,4.1.2017,0
www.canada.ca/en/services/benefits/ei.html,Benefits,4.1.2017,1131107
www.canada.ca/en/immigration-refugees-citizenship/services/application.html,Immigration,4.1.2017,0
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/ei-ae/meiio-mraed/Pages/MyPayments.aspx,Employment and Social Development ,4.1.2017,0
www.canada.ca/en/sr.html,Canada.Ca Home Page,4.1.2017,690025
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/ei-ae/meiio-mraed/Pages/MyCurrentClaim.aspx,Employment and Social Development ,4.1.2017,0
www.canada.ca/en/revenue-agency/services/e-services/cra-login-services.html,Taxes,4.1.2017,0
www.canada.ca/fr/emploi-developpement-social/services/mon-dossier/acceder.html,Employment and Social Development ,4.1.2017,638678
www.canada.ca/home.html,Canada.Ca Home Page,4.1.2017,449869
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/ei-ae/meiio-mraed/Pages/MyRoeList.aspx,Employment and Social Development ,4.1.2017,0
www1.canada.ca/en/logout/msca.html,Canada.Ca Home Page,4.1.2017,787642
www.canada.ca/en/immigration-refugees-citizenship/services/application/check-status.html,Immigration,4.1.2017,0
www.canada.ca/fr/emploi-developpement-social/services/mon-dossier.html,Employment and Social Development ,4.1.2017,482949
www.canada.ca/en/sr/srb.html,Canada.Ca Search,4.1.2017,0
www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada.html,Immigration,4.1.2017,0
www.canada.ca/fr/agence-revenu/services/services-electroniques/services-electroniques-particuliers/dossier-particuliers.html,Taxes,4.1.2017,0
www.canada.ca/en/services/taxes/income-tax.html,Taxes,4.1.2017,143415
www.canada.ca/fr.html,Canada.Ca Home Page,4.1.2017,344144
www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada.html,Immigration,4.1.2017,0
www.canada.ca/en/revenue-agency/services/e-services/e-services-businesses/business-account.html,Revenue,4.1.2017,0
www.canada.ca/en/services/immigration-citizenship/search.html,Immigration,4.1.2017,0
www.canada.ca/fr/agence-revenu.html,Taxes,4.1.2017,12328
www.canada.ca/en/revenue-agency/services/e-services/e-services-businesses/payroll-deductions-online-calculator.html,Taxes,4.1.2017,0
www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides.html,Immigration,4.1.2017,0
www.canada.ca/en/revenue-agency/services/e-services/e-services-businesses/gst-hst-netfile/gst-hst-netfile-ready-file-online-check-list.html,Taxes,4.1.2017,0
www.canada.ca/fr/services/prestations/ae/assurance-emploi-declaration-internet.html,Employment and Social Development ,4.1.2017,344263
www.canada.ca/en/revenue-agency/corporate/contact-information/telephone-numbers.html,Taxes,4.1.2017,0
www.canada.ca/en/revenue-agency/services/e-services/auto-fill-return-express-noa.html,Taxes,4.1.2017,0
www.canada.ca/en/immigration-refugees-citizenship/services/come-canada-tool.html,Immigration,4.1.2017,0
www.canada.ca/en/employment-social-development/programs/ei/ei-list/ei-roe/access-roe.html,Employment and Social Development ,4.1.2017,235130
www.canada.ca/fr/services/prestations/ae.html,Employment and Social Development ,4.1.2017,372732
www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/compte.html,Immigration,4.1.2017,0
www.canada.ca/en/services/benefits/ei/ei-regular-benefit.html,Employment and Social Development ,4.1.2017,335545
www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada/express-entry.html,Immigration,4.1.2017,0
www1.canada.ca/en/esdc/service-canada.html,Employment and Social Development ,4.1.2017,0
www.canada.ca/en/services/jobs/opportunities.html,Jobs,4.1.2017,217511
www.canada.ca/en/revenue-agency/search.html,Taxes,4.1.2017,0
www.canada.ca/en/public-service-commission/jobs/services/gc-jobs.html,Jobs,4.1.2017,0
www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta.html,Immigration,4.1.2017,0
www.canada.ca/en/services/benefits/calendar.html,Benefits,4.1.2017,181083
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/ei-ae/meiio-mraed/Pages/MyPaymentDetails.aspx,Employment and Social Development ,4.1.2017,0
www.canada.ca/en/revenue-agency/services/e-services/e-services-businesses/gst-hst-netfile.html,Taxes,4.1.2017,0
www.canada.ca/en/revenue-agency/corporate/contact-information.html,Taxes,4.1.2017,0
www.canada.ca/en/services/taxes.html,Taxes,4.1.2017,52124
www23.statcan.gc.ca/imdb/p3VD.pl,Other,4.1.2017,0
recherche-search.gc.ca/rGs/s_r,Canada.Ca Search,4.1.2017,0
www.canada.ca/fr/emploi-developpement-social/ministere/portefeuille/service-canada.html,Employment and Social Development ,4.1.2017,216174
www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta/apply.html,Immigration,4.1.2017,0
www.canada.ca/fr/services/immigration-citoyennete.html,Immigration,4.1.2017,0
www.canada.ca/en/employment-social-development/services/my-account/before-register.html,Employment and Social Development ,4.1.2017,252714
www.canada.ca/en/public-service-commission/jobs/services/public-service-jobs.html,Jobs,4.1.2017,523450
www.canada.ca/en/immigration-refugees-citizenship/services/work-canada.html,Immigration,4.1.2017,0
www.canada.ca/en/contact.html,Canada.ca Contact page,4.1.2017,195755
www.canada.ca/en/immigration-refugees-citizenship/services/application/check-processing-times.html,Immigration,4.1.2017,0
www.canada.ca/en/services/jobs/opportunities/government.html,Jobs,4.1.2017,134308
www.canada.ca/en/services/taxes/income-tax/personal-income-tax.html,Taxes,4.1.2017,70602
www.canada.ca/en/services/benefits/publicpensions/cpp/old-age-security/payments.html,Benefits,4.1.2017,235526
www.canada.ca/en/services/benefits.html,Benefits,4.1.2017,192479
www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta/apply-passport-information.html,Immigration,4.1.2017,0
www.canada.ca/en/revenue-agency/services/e-services/cra-login-services/cra-login-services-register-forgot-your-user.html,Taxes,4.1.2017,0
www.canada.ca/en/services/benefits/ei/ei-regular-benefit/apply.html,Benefits,4.1.2017,127736
www.canada.ca/en/revenue-agency/services/e-services/e-services-individuals/account-individuals/help-account.html,Taxes,4.1.2017,0
www.canada.ca/en/immigration-refugees-citizenship/services/study-canada.html,Immigration,4.1.2017,0
www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/apply-visitor-visa.html,Immigration,4.1.2017,0
www.canada.ca/en/services/benefits/publicpensions/cpp.html,Benefits,4.1.2017,200854
www.canada.ca/en/revenue-agency/services/e-services/payment-save-time-pay-online.html,Taxes,4.1.2017,0
www.canada.ca/en/revenue-agency/services/e-services/e-services-individuals/mycra.html,Taxes,4.1.2017,0
www.canada.ca/en/revenue-agency/services/make-a-payment-canada-revenue-agency.html,Taxes,4.1.2017,0
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/portal/page/portal/msca/private/faces/oracle/webcenter/portalapp/pages/message-centre.jspx,Employment and Social Development ,4.1.2017,0
www.canada.ca/en/employment-social-development/corporate/contact/ei-individual.html,Employment and Social Development ,4.1.2017,132813
www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada/express-entry/works.html,Immigration,4.1.2017,0
www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-canadian-citizenship-adults.html,Immigration,4.1.2017,0
www1.canada.ca/fr/deconnexion/mdsc.html,Employment and Social Development ,4.1.2017,181750
www.canada.ca/en/services/benefits/publicpensions/cpp/cpp-benefit/amount.html,Benefits,4.1.2017,177610
www.canada.ca/en/services/taxes/gsthst.html,Taxes,4.1.2017,37058
search-recherche.gc.ca/rGs/s_r,Canada.Ca Search,4.1.2017,0
www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/guide-5256-applying-visitor-visa-temporary-resident-visa.html,Immigration,4.1.2017,0
www.canada.ca/fr/services/prestations/ae/assurance-emploi-reguliere.html,Employment and Social Development ,4.1.2017,152420
www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada/express-entry/become-candidate/eligibility/find-national-occupation-code.html,Immigration,4.1.2017,0
www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada/express-entry/eligibility/find-national-occupation-code.html,Immigration,4.1.2017,0
www.canada.ca/fr/sr.html,Canada.Ca Home Page,4.1.2017,141924
www.canada.ca/en/revenue-agency/services/child-family-benefits/benefit-payment-dates.html,Taxes,4.1.2017,0
www.canada.ca/en/services/benefits/ei/ei-apply-online.html,Benefits,4.1.2017,154161
www.canada.ca/en/services/benefits/ei/ei-regular-benefit/eligibility.html,Benefits,4.1.2017,106138
www.canada.ca/en/immigration-refugees-citizenship/services/canadian-citizenship.html,Immigration,4.1.2017,0
www.canada.ca/en/immigration-refugees-citizenship/corporate/contact-ircc.html,Immigration,4.1.2017,0
www.canada.ca/en/services/benefits/publicpensions/cpp/old-age-security.html,Benefits,4.1.2017,150459
www.canada.ca/en/immigration-refugees-citizenship/services/canadian-passports.html,Immigration,4.1.2017,0
www.canada.ca/en/employment-social-development.html,Employment and Social Development ,4.1.2017,121516
www.canada.ca/en/revenue-agency.html,Taxes,5.1.2017,50714
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/portal/page/portal/msca/private/faces/oracle/webcenter/portalapp/pages/home.jspx,Employment and Social Development ,5.1.2017,2859451
www.canada.ca/en/revenue-agency/services/e-services/e-services-individuals/account-individuals.html,Taxes,5.1.2017,0
www.canada.ca/en/employment-social-development/services/my-account/access.html,Employment and Social Development ,5.1.2017,2679812
www.canada.ca/en/immigration-refugees-citizenship/services/application/account.html,Immigration,5.1.2017,0
www.canada.ca/en/employment-social-development/services/my-account.html,Employment and Social Development ,5.1.2017,2153392
www.canada.ca/en/services/immigration-citizenship.html,Immigration,5.1.2017,0
www.canada.ca/en.html,Canada.Ca Home Page,5.1.2017,1645212
www.canada.ca/en/employment-social-development/corporate/portfolio/service-canada.html,Employment and Social Development ,5.1.2017,1754085
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/portal/page/portal/msca/private/faces/oracle/webcenter/portalapp/pages/ei-correspondence.jspx,Employment and Social Development ,5.1.2017,1135926
www.canada.ca/en/services/benefits/ei/ei-internet-reporting.html,Benefits,5.1.2017,1112725
www.canada.ca/en/revenue-agency/services/e-services/represent-a-client.html,Taxes,5.1.2017,0
www.canada.ca/en/services/benefits/ei.html,Benefits,5.1.2017,832701
www.canada.ca/en/immigration-refugees-citizenship/services/application.html,Immigration,5.1.2017,0
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/ei-ae/meiio-mraed/Pages/MyPayments.aspx,Employment and Social Development ,5.1.2017,807851
www.canada.ca/en/sr.html,Canada.Ca Home Page,5.1.2017,719675
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/ei-ae/meiio-mraed/Pages/MyCurrentClaim.aspx,Employment and Social Development ,5.1.2017,777666
www.canada.ca/en/revenue-agency/services/e-services/cra-login-services.html,Taxes,5.1.2017,0
www.canada.ca/fr/emploi-developpement-social/services/mon-dossier/acceder.html,Employment and Social Development ,5.1.2017,582553
www.canada.ca/home.html,Canada.Ca Home Page,5.1.2017,478400
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/ei-ae/meiio-mraed/Pages/MyRoeList.aspx,Employment and Social Development ,5.1.2017,477898
www1.canada.ca/en/logout/msca.html,Canada.Ca Home Page,5.1.2017,676399
www.canada.ca/en/immigration-refugees-citizenship/services/application/check-status.html,Immigration,5.1.2017,0
www.canada.ca/fr/emploi-developpement-social/services/mon-dossier.html,Employment and Social Development ,5.1.2017,415805
www.canada.ca/en/sr/srb.html,Canada.Ca Search,5.1.2017,0
www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada.html,Immigration,5.1.2017,0
